TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION,datetime_hour,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,Time
22199091,2019-03-04 07:48:31,04/03/2019 07:57:35 AM,3905,544,91,Clinton St & Washington Blvd,199,Wabash Ave & Grand Ave,Subscriber,Male,1980.0,41.88338,-87.64117,POINT (-87.64117 41.88338),41.891466,-87.626761,POINT (-87.626761 41.891466),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199089,2019-03-04 07:48:11,04/03/2019 07:53:55 AM,5571,344,627,LaSalle Dr & Huron St (*),142,McClurg Ct & Erie St,Subscriber,Male,1984.0,41.894877,-87.632326,POINT (-87.632326 41.894877),41.894503,-87.617854,POINT (-87.617854 41.894503),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199088,2019-03-04 07:48:06,04/03/2019 07:58:41 AM,3239,635,174,Canal St & Madison St,52,Michigan Ave & Lake St,Subscriber,Female,1977.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.886024,-87.624117,POINT (-87.624117 41.886024),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199084,2019-03-04 07:48:00,04/03/2019 07:58:03 AM,3118,603,74,Kingsbury St & Erie St,301,Clark St & Schiller St,Subscriber,Female,1994.0,41.893626,-87.641527,POINT (-87.641527 41.893626),41.907993,-87.631501,POINT (-87.631501 41.907993),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199086,2019-03-04 07:48:00,04/03/2019 08:01:52 AM,1677,832,359,Larrabee St & Division St,283,LaSalle St & Jackson Blvd,Customer,,,41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004),41.878166,-87.631929,POINT (-87.631929 41.878166),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199085,2019-03-04 07:47:59,04/03/2019 07:52:43 AM,2473,284,77,Clinton St & Madison St,134,Peoria St & Jackson Blvd,Subscriber,Male,1976.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.877749,-87.649633,POINT (-87.649633 41.877749),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199082,2019-03-04 07:47:57,04/03/2019 08:09:18 AM,3935,1281,114,Sheffield Ave & Waveland Ave,61,Wood St & Milwaukee Ave,Subscriber,Male,1983.0,41.949399,-87.654529,POINT (-87.654529 41.949399),41.907655,-87.672552,POINT (-87.672552 41.907655),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199081,2019-03-04 07:47:50,04/03/2019 07:52:22 AM,6455,272,77,Clinton St & Madison St,164,Franklin St & Lake St,Subscriber,Male,1946.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.885837,-87.6355,POINT (-87.6355 41.885837),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199078,2019-03-04 07:47:48,04/03/2019 08:07:23 AM,3358,1175,117,Wilton Ave & Belmont Ave,53,Wells St & Huron St,Subscriber,Female,1993.0,41.94018,-87.65304,POINT (-87.65304 41.94018),41.894722,-87.634362,POINT (-87.634362 41.894722),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199079,2019-03-04 07:47:48,04/03/2019 07:53:40 AM,3245,352,261,Hermitage Ave & Polk St,631,Malcolm X College,Subscriber,Male,1994.0,41.871514,-87.669886,POINT (-87.669886 41.871514),41.877618,-87.673895,POINT (-87.673895 41.877618),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199076,2019-03-04 07:47:43,04/03/2019 08:06:15 AM,4915,1112,60,Dayton St & North Ave,98,LaSalle St & Washington St,Subscriber,Female,1991.0,41.910578035,-87.649421929,POINT (-87.6494219288 41.9105780349),41.882664,-87.63253,POINT (-87.63253 41.882664),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199077,2019-03-04 07:47:43,04/03/2019 08:20:42 AM,6248,1979,168,Michigan Ave & 14th St,328,Ellis Ave & 58th St,Subscriber,Male,1963.0,41.864059,-87.623727,POINT (-87.623727 41.864059),41.788746,-87.601334,POINT (-87.601334 41.788746),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199075,2019-03-04 07:47:38,04/03/2019 07:52:39 AM,122,301,77,Clinton St & Madison St,134,Peoria St & Jackson Blvd,Subscriber,Male,1986.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.877749,-87.649633,POINT (-87.649633 41.877749),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199074,2019-03-04 07:47:37,04/03/2019 08:13:01 AM,4630,1524,305,Western Ave & Division St,51,Clark St & Randolph St,Customer,,,41.902893,-87.687275,POINT (-87.687275 41.902893),41.884576228,-87.63188991,POINT (-87.63188991 41.884576228),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199073,2019-03-04 07:47:36,04/03/2019 07:56:41 AM,2743,545,222,Milwaukee Ave & Rockwell St,58,Marshfield Ave & Cortland St,Subscriber,Female,1990.0,41.920195,-87.693033,POINT (-87.693033 41.920195),41.916017,-87.668879,POINT (-87.668879 41.916017),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199071,2019-03-04 07:47:29,04/03/2019 07:55:15 AM,5468,466,66,Clinton St & Lake St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1988.0,41.885637,-87.641823,POINT (-87.641823 41.885637),41.878166,-87.631929,POINT (-87.631929 41.878166),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199070,2019-03-04 07:47:26,04/03/2019 08:21:28 AM,3405,2042,308,Seeley Ave & Roscoe St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1986.0,41.943403,-87.679618,POINT (-87.679618 41.943403),41.888243,-87.63639,POINT (-87.63639 41.888243),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199069,2019-03-04 07:47:23,04/03/2019 07:55:55 AM,2244,512,174,Canal St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1953.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.879472352,-87.625688606,POINT (-87.6256886059 41.87947235235),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199068,2019-03-04 07:47:20,04/03/2019 07:51:29 AM,6096,249,152,Lincoln Ave & Diversey Pkwy,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1992.0,41.932225,-87.658617,POINT (-87.658617 41.932225),41.925905,-87.64926,POINT (-87.64926 41.925905),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199067,2019-03-04 07:47:17,04/03/2019 07:53:27 AM,1919,370,174,Canal St & Madison St,81,Daley Center Plaza,Subscriber,Male,1984.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.884241,-87.629634,POINT (-87.629634 41.884241),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199066,2019-03-04 07:47:15,04/03/2019 07:52:06 AM,2320,291,198,Green St & Madison St,192,Canal St & Adams St,Subscriber,Male,1968.0,41.881892,-87.648789,POINT (-87.648789 41.881892),41.879255,-87.639904,POINT (-87.639904 41.879255),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199064,2019-03-04 07:47:12,04/03/2019 07:52:50 AM,788,338,174,Canal St & Madison St,43,Michigan Ave & Washington St,Subscriber,Male,1988.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.883892766,-87.624649141,POINT (-87.6246491409 41.8838927658),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199065,2019-03-04 07:47:12,04/03/2019 07:55:50 AM,3695,518,174,Canal St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1978.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.879472352,-87.625688606,POINT (-87.6256886059 41.87947235235),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199062,2019-03-04 07:47:08,04/03/2019 07:58:25 AM,4448,677,237,MLK Jr Dr & 29th St,132,Wentworth Ave & 24th St,Subscriber,Female,1987.0,41.842052,-87.617,POINT (-87.617 41.842052),41.849237,-87.631715,POINT (-87.631715 41.849237),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199061,2019-03-04 07:47:06,04/03/2019 07:53:51 AM,6020,405,192,Canal St & Adams St,414,Canal St & Taylor St,Subscriber,Male,1980.0,41.879255,-87.639904,POINT (-87.639904 41.879255),41.870257,-87.639474,POINT (-87.639474 41.870257),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199059,2019-03-04 07:47:02,04/03/2019 07:54:34 AM,5568,452,191,Canal St & Monroe St (*),33,State St & Van Buren St,Subscriber,Male,1959.0,41.880381,-87.639507,POINT (-87.639507 41.880381),41.877181,-87.627844,POINT (-87.627844 41.877181),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199058,2019-03-04 07:47:01,04/03/2019 08:29:42 AM,4584,2561,465,Marine Dr & Ainslie St,211,St. Clair St & Erie St,Subscriber,Male,1963.0,41.9716,-87.650154,POINT (-87.650154 41.9716),41.894448,-87.622663,POINT (-87.622663 41.894448),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199060,2019-03-04 07:46:59,04/03/2019 07:52:35 AM,497,336,479,Drake Ave & Montrose Ave,489,Drake Ave & Addison St,Subscriber,Male,1952.0,41.961154076,-87.716569073,POINT (-87.7165690733 41.96115407569),41.947326,-87.717582,POINT (-87.717582 41.947326),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199056,2019-03-04 07:46:59,04/03/2019 07:56:04 AM,5697,545,31,Franklin St & Chicago Ave,66,Clinton St & Lake St,Subscriber,Male,1988.0,41.896776,-87.635633,POINT (-87.635633 41.896776),41.885637,-87.641823,POINT (-87.641823 41.885637),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199055,2019-03-04 07:46:56,04/03/2019 07:51:13 AM,5494,257,176,Clark St & Elm St,291,Wells St & Evergreen Ave,Subscriber,Male,1988.0,41.902973,-87.63128,POINT (-87.63128 41.902973),41.906724,-87.63483,POINT (-87.63483 41.906724),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199054,2019-03-04 07:46:55,04/03/2019 07:51:27 AM,5916,272,287,Franklin St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1976.0,41.880317,-87.635185,POINT (-87.635185 41.880317),41.885837,-87.6355,POINT (-87.6355 41.885837),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199053,2019-03-04 07:46:53,04/03/2019 07:48:59 AM,4592,126,323,Sheridan Rd & Lawrence Ave,251,Clarendon Ave & Leland Ave,Subscriber,Male,1993.0,41.969517,-87.654691,POINT (-87.654691 41.969517),41.967968,-87.650001,POINT (-87.650001 41.967968),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199052,2019-03-04 07:46:53,04/03/2019 07:54:54 AM,1679,481,506,Spaulding Ave & Armitage Ave,116,Western Ave & Winnebago Ave,Subscriber,Male,1987.0,41.917183752,-87.710356652,POINT (-87.7103566522 41.91718375155),41.91552,-87.687022,POINT (-87.687022 41.91552),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199050,2019-03-04 07:46:49,04/03/2019 07:57:17 AM,2562,628,23,Orleans St & Elm St (*),18,Wacker Dr & Washington St,Subscriber,Male,1991.0,41.902924,-87.637715,POINT (-87.637715 41.902924),41.883132,-87.637321,POINT (-87.637321 41.883132),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199051,2019-03-04 07:46:48,04/03/2019 08:04:33 AM,4893,1065,169,Canal St & Harrison St,147,Indiana Ave & 26th St,Subscriber,Male,1982.0,41.874255,-87.639573,POINT (-87.639573 41.874255),41.845687,-87.622481,POINT (-87.622481 41.845687),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199049,2019-03-04 07:46:44,04/03/2019 07:51:12 AM,3848,268,418,Ellis Ave & 53rd St,423,University Ave & 57th St,Subscriber,Male,1990.0,41.799336263,-87.600958114,POINT (-87.6009581145 41.79933626261),41.791478,-87.599861,POINT (-87.599861 41.791478),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199047,2019-03-04 07:46:33,04/03/2019 07:54:32 AM,5539,479,91,Clinton St & Washington Blvd,195,Columbus Dr & Randolph St,Subscriber,Male,1970.0,41.88338,-87.64117,POINT (-87.64117 41.88338),41.884728,-87.619521,POINT (-87.619521 41.884728),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199045,2019-03-04 07:46:27,04/03/2019 08:17:41 AM,1852,1874,250,Ashland Ave & Wellington Ave,71,Morgan St & Lake St,Subscriber,Male,1986.0,41.936083,-87.669807,POINT (-87.669807 41.936083),41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199044,2019-03-04 07:46:25,04/03/2019 07:55:31 AM,5987,546,212,Wells St & Hubbard St,39,Wabash Ave & Adams St,Subscriber,Male,1985.0,41.889906,-87.634266,POINT (-87.634266 41.889906),41.879472352,-87.625688606,POINT (-87.6256886059 41.87947235235),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199043,2019-03-04 07:46:22,04/03/2019 07:51:09 AM,3852,287,188,Greenview Ave & Fullerton Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1989.0,41.92533,-87.6658,POINT (-87.6658 41.92533),41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199042,2019-03-04 07:46:22,04/03/2019 07:48:20 AM,792,118,192,Canal St & Adams St,192,Canal St & Adams St,Subscriber,Male,1977.0,41.879255,-87.639904,POINT (-87.639904 41.879255),41.879255,-87.639904,POINT (-87.639904 41.879255),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199041,2019-03-04 07:46:16,04/03/2019 07:52:46 AM,6225,390,230,Lincoln Ave & Roscoe St,227,Southport Ave & Waveland Ave,Subscriber,Male,1966.0,41.94334,-87.67097,POINT (-87.67097 41.94334),41.94815,-87.66394,POINT (-87.66394 41.94815),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199040,2019-03-04 07:46:15,04/03/2019 08:01:29 AM,3533,914,128,Damen Ave & Chicago Ave,331,Halsted St & Clybourn Ave (*),Subscriber,Male,1988.0,41.895769,-87.67722,POINT (-87.67722 41.895769),41.909668,-87.648128,POINT (-87.648128 41.909668),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199038,2019-03-04 07:46:10,04/03/2019 07:52:15 AM,5802,365,92,Carpenter St & Huron St,96,Desplaines St & Randolph St,Subscriber,Male,1993.0,41.894556,-87.653449,POINT (-87.653449 41.894556),41.88461619,-87.644570585,POINT (-87.6445705849 41.88461618962),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199039,2019-03-04 07:46:09,04/03/2019 07:59:39 AM,2856,810,345,Lake Park Ave & 56th St,415,Calumet Ave & 51st St,Subscriber,Male,1963.0,41.793242,-87.587782,POINT (-87.587782 41.793242),41.802294651,-87.61805358,POINT (-87.6180535802 41.80229465088),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199037,2019-03-04 07:46:08,04/03/2019 08:04:14 AM,6445,1086,144,Larrabee St & Webster Ave,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1975.0,41.921822,-87.64414,POINT (-87.64414 41.921822),41.888243,-87.63639,POINT (-87.63639 41.888243),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199036,2019-03-04 07:46:04,04/03/2019 07:51:27 AM,68,323,250,Ashland Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1979.0,41.936083,-87.669807,POINT (-87.669807 41.936083),41.936266,-87.652662,POINT (-87.652662 41.936266),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199035,2019-03-04 07:46:03,04/03/2019 07:58:52 AM,2901,769,638,Clinton St & Jackson Blvd (*),317,Wood St & Taylor St,Subscriber,Male,1984.0,41.878419,-87.640977,POINT (-87.640977 41.878419),41.869154,-87.671045,POINT (-87.671045 41.869154),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199034,2019-03-04 07:45:59,04/03/2019 07:50:45 AM,5175,286,133,Kingsbury St & Kinzie St,98,LaSalle St & Washington St,Subscriber,Male,1989.0,41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258),41.882664,-87.63253,POINT (-87.63253 41.882664),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199032,2019-03-04 07:45:57,04/03/2019 07:50:14 AM,5515,257,106,State St & Pearson St,199,Wabash Ave & Grand Ave,Subscriber,Female,1990.0,41.897448,-87.628722,POINT (-87.628722 41.897448),41.891466,-87.626761,POINT (-87.626761 41.891466),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199033,2019-03-04 07:45:55,04/03/2019 08:03:09 AM,4476,1034,190,Southport Ave & Wrightwood Ave,31,Franklin St & Chicago Ave,Subscriber,Male,1980.0,41.928773,-87.663913,POINT (-87.663913 41.928773),41.896776,-87.635633,POINT (-87.635633 41.896776),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199030,2019-03-04 07:45:53,04/03/2019 08:08:54 AM,1638,1381,268,Lake Shore Dr & North Blvd,81,Daley Center Plaza,Subscriber,Male,1963.0,41.911722,-87.626804,POINT (-87.626804 41.911722),41.884241,-87.629634,POINT (-87.629634 41.884241),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199031,2019-03-04 07:45:52,04/03/2019 08:19:23 AM,5149,2011,87,Racine Ave & Fullerton Ave,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1987.0,41.92556258,-87.65840426,POINT (-87.65840426 41.92556258),41.890573,-87.622072,POINT (-87.622072 41.890573),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199029,2019-03-04 07:45:51,04/03/2019 07:53:22 AM,2203,451,43,Michigan Ave & Washington St,91,Clinton St & Washington Blvd,Subscriber,Male,1989.0,41.883892766,-87.624649141,POINT (-87.6246491409 41.8838927658),41.88338,-87.64117,POINT (-87.64117 41.88338),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199028,2019-03-04 07:45:45,04/03/2019 07:57:38 AM,5766,713,289,Wells St & Concord Ln,164,Franklin St & Lake St,Subscriber,,1968.0,41.912133,-87.634656,POINT (-87.634656 41.912133),41.885837,-87.6355,POINT (-87.6355 41.885837),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199027,2019-03-04 07:45:43,04/03/2019 07:50:46 AM,4303,303,255,Indiana Ave & Roosevelt Rd,624,Dearborn St & Van Buren St (*),Subscriber,Male,1962.0,41.867888,-87.623041,POINT (-87.623041 41.867888),41.876268,-87.629155,POINT (-87.629155 41.876268),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199026,2019-03-04 07:45:41,04/03/2019 07:52:39 AM,5436,418,359,Larrabee St & Division St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1968.0,41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004),41.888243,-87.63639,POINT (-87.63639 41.888243),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199023,2019-03-04 07:45:39,04/03/2019 07:57:34 AM,5941,715,58,Marshfield Ave & Cortland St,48,Larrabee St & Kingsbury St,Subscriber,Male,1966.0,41.916017,-87.668879,POINT (-87.668879 41.916017),41.897764,-87.642884,POINT (-87.642884 41.897764),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199025,2019-03-04 07:45:39,04/03/2019 08:02:58 AM,1314,1039,289,Wells St & Concord Ln,198,Green St & Madison St,Subscriber,Female,1991.0,41.912133,-87.634656,POINT (-87.634656 41.912133),41.881892,-87.648789,POINT (-87.648789 41.881892),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199024,2019-03-04 07:45:38,04/03/2019 08:04:16 AM,1529,1118,350,Ashland Ave & Chicago Ave,164,Franklin St & Lake St,Subscriber,Male,1987.0,41.895966,-87.667747,POINT (-87.667747 41.895966),41.885837,-87.6355,POINT (-87.6355 41.885837),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199022,2019-03-04 07:45:36,04/03/2019 07:53:04 AM,1734,448,59,Wabash Ave & Roosevelt Rd,341,Adler Planetarium,Subscriber,Female,1981.0,41.867227,-87.625961,POINT (-87.625961 41.867227),41.866095,-87.607267,POINT (-87.607267 41.866095),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199021,2019-03-04 07:45:36,04/03/2019 08:01:32 AM,5582,956,251,Clarendon Ave & Leland Ave,454,Broadway & Granville Ave,Subscriber,Male,1978.0,41.967968,-87.650001,POINT (-87.650001 41.967968),41.994779688,-87.660284535,POINT (-87.6602845349 41.9947796884),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199019,2019-03-04 07:45:26,04/03/2019 08:01:59 AM,4185,993,289,Wells St & Concord Ln,174,Canal St & Madison St,Subscriber,Male,1996.0,41.912133,-87.634656,POINT (-87.634656 41.912133),41.882091,-87.639833,POINT (-87.639833 41.882091),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199018,2019-03-04 07:45:25,04/03/2019 08:04:09 AM,6284,1124,338,Calumet Ave & 18th St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1976.0,41.857611,-87.619407,POINT (-87.619407 41.857611),41.878166,-87.631929,POINT (-87.631929 41.878166),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199016,2019-03-04 07:45:19,04/03/2019 07:52:41 AM,1954,442,213,Leavitt St & North Ave,183,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Male,1989.0,41.910153,-87.68229,POINT (-87.68229 41.910153),41.901315,-87.677409,POINT (-87.677409 41.901315),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199017,2019-03-04 07:45:19,04/03/2019 07:53:01 AM,1117,462,7,Field Blvd & South Water St,99,Lake Shore Dr & Ohio St,Subscriber,Female,1975.0,41.886349063,-87.617516547,POINT (-87.6175165471 41.88634906269),41.89257,-87.614492,POINT (-87.614492 41.89257),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199015,2019-03-04 07:45:14,04/03/2019 07:56:50 AM,4055,696,291,Wells St & Evergreen Ave,100,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1984.0,41.906724,-87.63483,POINT (-87.63483 41.906724),41.888243,-87.63639,POINT (-87.63639 41.888243),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199014,2019-03-04 07:45:13,04/03/2019 08:06:56 AM,1293,1303,195,Columbus Dr & Randolph St,48,Larrabee St & Kingsbury St,Customer,,,41.884728,-87.619521,POINT (-87.619521 41.884728),41.897764,-87.642884,POINT (-87.642884 41.897764),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199013,2019-03-04 07:44:59,04/03/2019 07:51:56 AM,2933,417,180,Ritchie Ct & Banks St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1991.0,41.906866,-87.626217,POINT (-87.626217 41.906866),41.89691,-87.621743,POINT (-87.621743 41.89691),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199012,2019-03-04 07:44:57,04/03/2019 08:00:54 AM,6329,957,192,Canal St & Adams St,125,Rush St & Hubbard St,Subscriber,Male,1968.0,41.879255,-87.639904,POINT (-87.639904 41.879255),41.890173,-87.626185,POINT (-87.626185 41.890173),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199011,2019-03-04 07:44:56,04/03/2019 07:48:30 AM,4197,214,133,Kingsbury St & Kinzie St,77,Clinton St & Madison St,Subscriber,Male,1996.0,41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258),41.882242,-87.641066,POINT (-87.641066 41.882242),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199010,2019-03-04 07:44:52,04/03/2019 07:52:24 AM,4835,452,515,Paulina St & Howard St,527,Western Ave & Howard St,Subscriber,Female,1955.0,42.019159,-87.673573,POINT (-87.673573 42.019159),42.018901,-87.690048,POINT (-87.690048 42.018901),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199007,2019-03-04 07:44:43,04/03/2019 07:47:00 AM,3121,137,332,Burling St (Halsted) & Diversey Pkwy (Temp),13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1993.0,41.93314,-87.64776,POINT (-87.64776 41.93314),41.932418,-87.652705,POINT (-87.652705 41.932418),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199006,2019-03-04 07:44:42,04/03/2019 07:53:49 AM,6245,547,638,Clinton St & Jackson Blvd (*),212,Wells St & Hubbard St,Subscriber,Male,1981.0,41.878419,-87.640977,POINT (-87.640977 41.878419),41.889906,-87.634266,POINT (-87.634266 41.889906),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199005,2019-03-04 07:44:40,04/03/2019 07:50:34 AM,6201,354,71,Morgan St & Lake St,191,Canal St & Monroe St (*),Subscriber,Male,1978.0,41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079),41.880381,-87.639507,POINT (-87.639507 41.880381),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
22199002,2019-03-04 07:44:39,04/03/2019 07:52:55 AM,2129,496,192,Canal St & Adams St,43,Michigan Ave & Washington St,Subscriber,Male,1959.0,41.879255,-87.639904,POINT (-87.639904 41.879255),41.883892766,-87.624649141,POINT (-87.6246491409 41.8838927658),2019-03-04 07:00:00,2019-03-04 07:53:00,0.0,0.0,15.0,07:53:00
